-17.406689679190105,11.133573098602428,-3.971344605841577,-16.12332766876167,-97.60186111878167,11.313392867443657
-17.018506848635887,10.893235744268607,-4.038581879575576,-15.770864749503037,-97.29180905748389,11.489474089614651
-16.632670048145872,10.659770316363058,-4.105496831055044,-15.419075576633956,-96.98759112719391,11.651503444535495
-16.247745100353107,10.433370256926514,-4.170617196377263,-15.061723100060359,-96.68777701313078,11.783031315824989
-15.862638274223759,10.213950293936364,-4.2314948101023795,-14.692073580127776,-96.39199711206282,11.869338242970361
-15.475560923977923,10.001240741043066,-4.28676849656997,-14.305206636094008,-96.09977738806074,11.898213507092988
-15.084531790381407,9.795557171150419,-4.33474378371556,-13.896458753172881,-95.8119341193177,11.858323123866763
-14.688086036017905,9.596372201171928,-4.374566637067663,-13.463515990377367,-95.52917081987322,11.743888582108411
-14.28565037151378,9.404444598839957,-4.405176423779743,-13.005054908056954,-95.25351981357842,11.55245050183429
-13.875845405244396,9.218762610484701,-4.42720616403214,-12.521106962789187,-94.98532350118055,11.285038075971016
-13.45831274168887,9.039773045929593,-4.440013771951583,-12.012602079642292,-94.72685485809642,10.94628552310173
-13.033388680098453,8.866581572892462,-4.443789410248209,-11.481030256734979,-94.47906165805597,10.545187413156171
-12.601895343558493,8.699229473380193,-4.440040934231098,-10.928487792806903,-94.24227620443556,10.091587705213472
-12.164524481142148,8.536646996686567,-4.428642160871278,-10.357751411041075,-94.01747158873408,9.59834705625716
-11.722365070695677,8.378347412731411,-4.4109673243330185,-9.769487781605534,-93.80410910821789,9.077926187159346
-11.278029201234597,8.223993714590334,-4.388586035343597,-9.16751677452974,-93.60194922199551,8.544714272121634
-10.8320269242573,8.072847867980707,-4.362332447402544,-8.553086144227125,-93.41036433761835,8.010544594748941
-10.386966534685127,7.9246446997407105,-4.333801846298793,-7.928564888631424,-93.22855832386396,7.488114889072119
-9.945369328302979,7.779818752560189,-4.304413093392297,-7.297197988233113,-93.05631715711564,6.987752912794043
-9.50919986162823,7.638887158530272,-4.274883860942243,-6.661974179292035,-92.89376348190956,6.517291394079684
-9.079947343358297,7.502504074374103,-4.246981008962164,-6.025708475849279,-92.74020352299434,6.081581819404415
-8.661298576055707,7.372034783111739,-4.220943727142343,-5.39246417982809,-92.5965940680033,5.685737106280312
-8.253608107515817,7.248406986073023,-4.19875242535849,-4.765446729125781,-92.46221532305552,5.328256812429335
-7.858625021491512,7.133722853381125,-4.179423808822699,-4.148286321997653,-92.33925879180667,5.0066703625479745
-7.47788923071893,7.028937702191523,-4.164410791398675,-3.544234043363784,-92.2272094485314,4.7175930581387435
-7.1126944281128335,6.935899106757637,-4.153603300324838,-2.9563699718454743,-92.12736548031877,4.455165112836838
-6.76261857748035,6.855401469662945,-4.146466129822407,-2.3870522011661914,-92.04049362795352,4.212328183106352
-6.428035698351511,6.788553138633307,-4.14335110242205,-1.8383707008079853,-91.96699704735822,3.9827542680172576
-6.108702680961799,6.735914382413626,-4.143296261953944,-1.3109077374359832,-91.90769358968683,3.7607886913382216
-5.804834727774428,6.697407945997869,-4.146784227918807,-0.8059910069407624,-91.86198217010799,3.542963745512165
-5.514820415177289,6.673313437184087,-4.152289104432854,-0.32401625282622415,-91.83097767091922,3.324975764025568
-5.238680708187941,6.662495619186482,-4.159883871085231,0.13606244256533148,-91.81344962121935,3.10675288894299
-4.975865861042001,6.663923819963426,-4.169117244331629,0.5742391051332922,-91.80859006442074,2.8886920462267334
-4.724828227138655,6.676206128558611,-4.179636062330554,0.9911185806601245,-91.81527657880135,2.670373740015598
-4.486213382866634,6.697364014381092,-4.191511742980859,1.3877687149942637,-91.83139824386345,2.4550104564853843
-4.25806595965572,6.725674675213933,-4.20402295503715,1.7643419914428127,-91.85578179282255,2.242799346441956
-4.041371021493828,6.758938222746226,-4.216693190487317,2.122349927598659,-91.88634528033965,2.036660753575334
-3.83447105925733,6.795095192002146,-4.230170043748805,2.4625449870467775,-91.92055110990198,1.836300880711584
-3.638172449857074,6.832141207875604,-4.243969057401458,2.7846820865102746,-91.95660233051844,1.6437964964687564
-3.4515067748057278,6.867906060498203,-4.257984738413922,3.0901825992525147,-91.9922862300308,1.459479681194522
-3.2740441469789365,6.901441543728523,-4.271906098258071,3.3796647853344206,-92.02660279469521,1.282236562301619
-3.105891924061422,6.931250785670268,-4.286479741057946,3.6542041163584655,-92.0576968666913,1.1131842205555917
-2.946427224859668,6.955613631440369,-4.3007236491218395,3.9137179324669202,-92.08393610667378,0.9514461267654694
-2.795745450216217,6.975020257641552,-4.315209192222891,4.159779950486193,-92.10563488713163,0.7969503451684012
-2.6519653514797747,6.988830511531708,-4.3298087789503885,4.393890006453833,-92.12187678524414,0.6468941297452003
-2.5150036205973336,6.996871199357165,-4.344717897515279,4.616935599494911,-92.13254986396926,0.5019845083523061
-2.3836589567863995,6.999617186689821,-4.359480675785395,4.830299399383186,-92.13847504921593,0.36108582358684216
-2.2570790164047003,6.997801245952639,-4.374636943515151,5.03617674659293,-92.13946764497686,0.22205802862237822
-2.1350788469942366,6.992352414590516,-4.389867001417967,5.23530982705921,-92.137427320685,0.08650346652333715
-2.016461201034448,6.983538098214327,-4.40506564745953,5.429305429135712,-92.13205451234525,-0.04752143198407286
-1.8992249942397912,6.972445174869293,-4.420886225030047,5.6201321372212085,-92.12445736133454,-0.18163864607129113
-1.7839597799772597,6.960403927464643,-4.437217574991275,5.808628287708812,-92.11624587161093,-0.314799373090056
-1.669238914589886,6.947743674441091,-4.453577405892843,5.996327955136166,-92.10787150635893,-0.4482452156030127
-1.5550413365593307,6.935244926750851,-4.47059949583344,6.183356289693804,-92.0999133543046,-0.5819494561710922
-1.43951711309059,6.923884719686138,-4.487951393158877,6.371902976790967,-92.09392232321764,-0.7176187457952163
-1.3242618083335072,6.913596971180017,-4.50634306177423,6.561447746418828,-92.08910075913906,-0.8536354999313094
-1.2075388266638438,6.904735702985316,-4.524821886903703,6.752906741141996,-92.08659873430359,-0.9919453016156092
-1.0891887536058393,6.89745993059219,-4.543877104117928,6.9465185228670565,-92.086692348624,-1.131207085950516
-0.9697970287125528,6.891498568799014,-4.563909786595738,7.142319434296788,-92.08855604965895,-1.2715141227976074
-0.8489372030042711,6.887098664992225,-4.584251920108512,7.341180249367663,-92.09303967653963,-1.4119816765705535
-0.7256568524804887,6.883352800004876,-4.605272215371471,7.542982765376238,-92.09926842265287,-1.5515384273240658
-0.6009920233436562,6.8799319470949065,-4.627088224319614,7.747604363910227,-92.10650151179081,-1.6876260179554514
-0.4735317635351718,6.876680895451323,-4.649396069249461,7.956058028482331,-92.11528084183685,-1.8183555182387636
-0.34450934867403715,6.873288053638234,-4.672532409260036,8.16784671064696,-92.12455202644857,-1.940663093953109
-0.2120186967762026,6.86878627345202,-4.697011694166062,8.384801151866055,-92.13366360353298,-2.0517484060450712
-0.0761191794973286,6.86284304139933,-4.722784211312782,8.606647076821817,-92.14202563864983,-2.149496218384045
0.063228766581984,6.855233697815867,-4.7499003497825125,8.83476812823319,-92.14929276251699,-2.231295012604024
0.207256661066611,6.845178889297455,-4.778700810842983,9.069595131333084,-92.15475149160092,-2.2963478588148942
0.35598686592760775,6.833312052030747,-4.809647189030411,9.313050056610228,-92.15875353119417,-2.345117752585405
0.5108804770154444,6.818784721534866,-4.843120936137686,9.56598085424895,-92.16062550622922,-2.378881186048996
0.6726292768250072,6.802172139391704,-4.87894535062056,9.829807761082929,-92.16115636090544,-2.4026367938105664
0.8418150141792586,6.783027877271503,-4.9182404673991185,10.105399451781794,-92.15952430425372,-2.420541410965657
1.0180223626231373,6.762425673679739,-4.960562542574402,10.393328864221992,-92.15713949152415,-2.4397424183496277
1.203296501405436,6.739599836241426,-5.005846069430801,10.694749052395926,-92.15391643862472,-2.468804424661226
1.396923779373577,6.715048467899502,-5.055066368604432,11.009709058627159,-92.14990439208431,-2.5162502303330245
1.5998189704185573,6.688806508552941,-5.107679615674,11.33849417412856,-92.14563784358631,-2.5921612370053038
1.810998915837489,6.661374576872547,-5.163310223216675,11.680055200185752,-92.14216909348588,-2.704131621023157
2.030408199750811,6.632883257458507,-5.222208299990174,12.034321831058335,-92.13978635572424,-2.8595552414605323
2.257414953117752,6.603658578759334,-5.283915200922639,12.399788926863922,-92.13904250716253,-3.064613723441929
2.4917463802851767,6.573749782914869,-5.348067437841662,12.775062066289331,-92.13991553983996,-3.324256811729875
2.7326985983466177,6.543681225181619,-5.414494435179612,13.159752250556503,-92.14354191221233,-3.638312611891745
2.9795819215509183,6.513865521687437,-5.482621427430916,13.551798982438061,-92.15035751974175,-4.0054814138088135
3.2306811573061034,6.485093997075443,-5.551570046625519,13.950266473576969,-92.16126590265262,-4.4212975230373
3.486978641548544,6.458298701873975,-5.6221322360499535,14.354676438558538,-92.1769718557897,-4.8807266000361915
3.747210446504136,6.433303901892385,-5.693045129504322,14.764768248694752,-92.19724331022903,-5.375169357769861
4.012417305534733,6.411806982005376,-5.7642767615502235,15.180805031909717,-92.22422417565961,-5.896184196238635
